98.06776030604706,0.0019847290769212057,3.939149508776501e-06,-0.6373868344440646,2.139052932377035,98.06776032613088,0.01278601776242283,98.06776030604706,98.06998009501628,0.0,1.0,0.0019847290769212057,0.015093209453064799,0.0
142.42360745686125,26.32485140193871,692.9978013341544,-0.16739324105949152,1.6062160866759116,144.83605132134838,159.18883550952572,142.42360745686125,177.68313841442915,0.0,1.0,26.32485140193871,0.6506715406714535,0.0
153.4600618953478,32.17252399413124,1035.0713001529505,-0.20263548778252857,1.6272461033098344,156.79624324924666,195.6840571738088,153.4600618953478,195.94111452995597,0.0,1.0,32.17252399413124,0.6109260807961022,0.0
129.46247030793907,17.447980151651098,304.4320113724107,-0.26987180711786196,1.6798048049857621,130.63293317386092,107.680396142936,129.46247030793907,151.91497327844354,0.0,1.0,17.447980151651098,0.5170955551073145,0.0
171.91798461556482,40.749327483746534,1660.5076903776207,-0.2136772170115229,1.636792408096174,176.68135477365797,248.71468007497901,171.91798461556482,225.51949627798595,0.0,1.0,40.749327483746534,0.5892587174257069,0.0
172.13545263558836,40.86671389249526,1670.0883043710655,-0.24711252023223101,1.6553373210290796,176.92004510068935,249.99173990645147,172.13545263558836,225.07364993788025,0.0,1.0,40.86671389249526,0.5690290645763652,0.0
185.14865652542036,47.28540161491892,2235.9092058841766,-0.2576902372806756,1.6611755213493877,191.09142895235323,289.5819908649768,185.14865652542036,246.10642969938385,0.0,1.0,47.28540161491892,0.5614152881510045,0.0
178.03976906421957,44.00601290350978,1936.529171663869,-0.2686254755593391,1.670994545529734,183.39762413974861,269.68218768988044,178.03976906421957,234.53976840400543,0.0,1.0,44.00601290350978,0.5521518862248184,0.0
155.12217421199455,32.93881893109644,1084.9657925755573,-0.254886389378036,1.6641012818391514,158.58075143229695,202.24635857900273,155.12217421199455,197.7050306824304,0.0,1.0,32.93881893109644,0.547741655984925,0.0
145.10326811605492,27.54494095491503,758.7237722097553,-0.2942824101741037,1.6959778687453082,147.69455707699413,168.88850875496098,145.10326811605492,180.11096543398455,0.0,1.0,27.54494095491503,0.5237661792227368,0.0
