7899,3
8001,3
7915,3
7972,3
7959,3
7910,3
8010,3
7853,3
8060,3
7846,3
8080,3
7869,3
8056,3
7931,3
7999,3
8006,3
7936,3
8068,3
7889,3
8108,3
7895,3
8103,3
7934,3
8069,3
7987,3
8006,3
8033,3
7966,3
8058,3
7945,3
8047,3
7967,3
8001,3
8034,3
7946,3
8096,3
7884,3
8135,3
7866,3
8131,3
7873,3
8100,3
7933,3
8033,3
7991,3
7964,3
8037,3
7918,3
8066,3
7931,3
8056,3
7972,3
8019,3
8029,3
7949,3
8062,3
7914,3
8081,3
7917,3
8072,3
7966,3
8024,3
8039,3
7965,3
8126,3
7918,3
8165,3
7902,3
8156,3
7921,3
8129,3
7977,3
8079,3
8051,3
8028,3
8096,3
8002,3
8096,3
7998,3
8056,3
8028,3
7987,3
8089,3
7931,3
8134,3
7905,3
8152,3
7917,3
8128,3
7956,3
8061,3
8026,3
7993,3
8089,3
7939,3
8111,3
7915,3
8101,3
7927,3
8065,3
7989,3
8018,3
8043,3
7970,3
8086,3
7957,3
8076,3
7982,3
8037,3
8050,3
7979,3
8126,3
7924,3
8177,3
7907,3
8193,3
7918,3
8169,3
7966,3
8110,3
8036,3
8036,3
8092,3
8009,3
8135,3
8006,3
8118,3
8038,3
8070,3
8071,3
7994,3
8109,3
7949,3
8128,3
7936,3
8112,3
7969,3
8062,3
8036,3
7986,3
8101,3
7923,3
8152,3
7901,3
8154,3
7921,3
8128,3
7969,3
8072,3
8024,3
8009,3
8068,3
7978,3
8076,3
7967,3
8022,3
7994,3
7972,3
8068,3
7929,3
8124,3
7904,3
8167,3
7915,3
8171,3
7970,3
8117,3
8033,3
8032,3
8089,3
7975,3
8133,3
7962,3
8146,3
7984,3
8106,3
8023,3
8049,3
8079,3
7995,3
8108,3
7964,3
8096,3
7982,3
8049,3
8027,3
7984,3
8094,3
7925,3
8155,3
7890,3
8171,3
7902,3
8160,3
7948,3
8102,3
8006,3
8033,3
8066,3
7994,3
8102,3
7985,3
8093,3
8010,3
8045,3
8060,3
7975,3
8113,3
7938,3
8145,3
7926,3
8146,3
7959,3
8093,3
8020,3
8015,3
8096,3
7957,3
8149,3
7928,3
8167,3
7936,3
8145,3
7991,3
8100,3
8045,3
8038,3
8086,3
7994,3
8086,3
7989,3
8058,3
8020,3
8001,3
8078,3
7940,3
8135,3
7893,3
8166,3
7894,3
8158,3
7928,3
8112,3
7989,3
8032,3
8056,3
7975,3
8097,3
7947,3
8103,3
7958,3
8075,3
8003,3
8030,3
8054,3
7967,3
8093,3
7943,3
8092,3
7966,3
8063,3
8017,3
8013,3
8111,3
7968,3
8172,3
7920,3
8194,3
7909,3
8178,3
7959,3
8141,3
8022,3
8071,3
8070,3
8022,3
8105,3
8003,3
8096,3
8022,3
8050,3
8057,3
7988,3
8107,3
7934,3
8148,3
7920,3
8157,3
7948,3
8119,3
8004,3
8038,3
8068,3
7968,3
8131,3
7936,3
8148,3
7928,3
8128,3
7965,3
8080,3
8024,3
8030,3
8084,3
7993,3
8095,3
7994,3
8079,3
8010,3
8014,3
8065,3
7952,3
8133,3
7916,3
8183,3
7913,3
8198,3
7944,3
8151,3
7998,3
8078,3
8077,3
8026,3
8129,3
8002,3
8142,3
8004,3
8113,3
8040,3
8047,3
8083,3
7982,3
8117,3
7959,3
8126,3
7959,3
8087,3
7996,3
8019,3
8061,3
7966,3
8143,3
7920,3
8186,3
